Supplier,Manufacturer,Supplier material number (Catalogue),Manufactorer material number (Cataloque),"Material Name
(long designation)",Packaging unit (Pack.),"Quantity
[piece in base unit]","Base unit
(piece)","Sales Sales Jan- Sep 
pack","Sales Jan- Sep
piece",emdn_code,emdn_name,emdn_confidence
Zimmer Slovakia s.r.o.,Biomet Trauma (BWR),110010248,110010248,"110010248 Jamka G7 vel.G 60 s otvormi, OsseoTi",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Biomet Trauma (BWR),110010248,110010248,"110010248 Jamka G7 vel.G 60 s otvormi, OsseoTi",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Biomet Trauma (BWR),110010248,110010248,"110010248 Jamka G7 vel.G 60 s otvormi, OsseoTi",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Biomet Trauma (BWR),110010248,110010248,"110010248 Jamka G7 vel.G 60 s otvormi, OsseoTi",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Biomet Trauma (BWR),110010248,110010248,"110010248 Jamka G7 vel.G 60 s otvormi, OsseoTi",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Biomet Trauma (BWR),110010248,110010248,"110010248 Jamka G7 vel.G 60 s otvormi, OsseoTi",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Biomet Trauma (BWR),110010248,110010248,"110010248 Jamka G7 vel.G 60 s otvormi, OsseoTi",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Biomet Trauma (BWR),110010248,110010248,"110010248 Jamka G7 vel.G 60 s otvormi, OsseoTi",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Biomet Trauma (BWR),110010248,110010248,"110010248 Jamka G7 vel.G 60 s otvormi, OsseoTi",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Biomet Trauma (BWR),110010248,110010248,"110010248 Jamka G7 vel.G 60 s otvormi, OsseoTi",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Biomet Trauma (BWR),110010248,110010248,"110010248 Jamka G7 vel.G 60 s otvormi, OsseoTi",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Biomet Trauma (BWR),110010249,110010249,"110010249 Jamka G7 vel.H 62 s otvormi, OsseoTi",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Biomet Trauma (BWR),110010249,110010249,"110010249 Jamka G7 vel.H 62 s otvormi, OsseoTi",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Biomet Trauma (BWR),110010249,110010249,"110010249 Jamka G7 vel.H 62 s otvormi, OsseoTi",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Biomet Trauma (BWR),110010249,110010249,"110010249 Jamka G7 vel.H 62 s otvormi, OsseoTi",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Biomet Trauma (BWR),110010249,110010249,"110010249 Jamka G7 vel.H 62 s otvormi, OsseoTi",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Biomet Trauma (BWR),110010249,110010249,"110010249 Jamka G7 vel.H 62 s otvormi, OsseoTi",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Biomet Trauma (BWR),110010249,110010249,"110010249 Jamka G7 vel.H 62 s otvormi, OsseoTi",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Biomet Trauma (BWR),110010250,110010250,"110010250 Jamka G7 vel.H 64 s otvormi, OsseoTi",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Biomet Trauma (BWR),110010250,110010250,"110010250 Jamka G7 vel.H 64 s otvormi, OsseoTi",box,1,piece,1,1,P0908030102,PRIMARY IMPLANT UNCEMENTED ACETABULAR CUPS,medium
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103202,20103202,"20103202 Vlozka PE G7 vel.B 46, 32 neutral Longevi",box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103202,20103202,"20103202 Vlozka PE G7 vel.B 46, 32 neutral Longevi",box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103202,20103202,"20103202 Vlozka PE G7 vel.B 46, 32 neutral Longevi",box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103203,20103203,"20103203 Vlozka PE G7 vel.C 48, 32 neutral Longevi",box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103203,20103203,"20103203 Vlozka PE G7 vel.C 48, 32 neutral Longevi",box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103604,20103604,20103604 Vlozka PE G7 vel.D 50 neutral 36 Longevit,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103604,20103604,20103604 Vlozka PE G7 vel.D 50 neutral 36 Longevit,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103604,20103604,20103604 Vlozka PE G7 vel.D 50 neutral 36 Longevit,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103605,20103605,20103605 Vlozka PE G7 vel.E 52 neutral 36 Longevit,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103605,20103605,20103605 Vlozka PE G7 vel.E 52 neutral 36 Longevit,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103605,20103605,20103605 Vlozka PE G7 vel.E 52 neutral 36 Longevit,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103605,20103605,20103605 Vlozka PE G7 vel.E 52 neutral 36 Longevit,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103605,20103605,20103605 Vlozka PE G7 vel.E 52 neutral 36 Longevit,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103605,20103605,20103605 Vlozka PE G7 vel.E 52 neutral 36 Longevit,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103605,20103605,20103605 Vlozka PE G7 vel.E 52 neutral 36 Longevit,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103605,20103605,20103605 Vlozka PE G7 vel.E 52 neutral 36 Longevit,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103605,20103605,20103605 Vlozka PE G7 vel.E 52 neutral 36 Longevit,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103605,20103605,20103605 Vlozka PE G7 vel.E 52 neutral 36 Longevit,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103605,20103605,20103605 Vlozka PE G7 vel.E 52 neutral 36 Longevit,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103605,20103605,20103605 Vlozka PE G7 vel.E 52 neutral 36 Longevit,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103605,20103605,20103605 Vlozka PE G7 vel.E 52 neutral 36 Longevit,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103605,20103605,20103605 Vlozka PE G7 vel.E 52 neutral 36 Longevit,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103605,20103605,20103605 Vlozka PE G7 vel.E 52 neutral 36 Longevit,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103605,20103605,20103605 Vlozka PE G7 vel.E 52 neutral 36 Longevit,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103605,20103605,20103605 Vlozka PE G7 vel.E 52 neutral 36 Longevit,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103605,20103605,20103605 Vlozka PE G7 vel.E 52 neutral 36 Longevit,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103606,20103606,20103606 Vlozka PE G7 vel.F 54-56 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103606,20103606,20103606 Vlozka PE G7 vel.F 54-56 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103606,20103606,20103606 Vlozka PE G7 vel.F 54-56 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103606,20103606,20103606 Vlozka PE G7 vel.F 54-56 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103606,20103606,20103606 Vlozka PE G7 vel.F 54-56 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103606,20103606,20103606 Vlozka PE G7 vel.F 54-56 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103606,20103606,20103606 Vlozka PE G7 vel.F 54-56 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103606,20103606,20103606 Vlozka PE G7 vel.F 54-56 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103606,20103606,20103606 Vlozka PE G7 vel.F 54-56 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103606,20103606,20103606 Vlozka PE G7 vel.F 54-56 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103606,20103606,20103606 Vlozka PE G7 vel.F 54-56 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103606,20103606,20103606 Vlozka PE G7 vel.F 54-56 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103606,20103606,20103606 Vlozka PE G7 vel.F 54-56 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103606,20103606,20103606 Vlozka PE G7 vel.F 54-56 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103606,20103606,20103606 Vlozka PE G7 vel.F 54-56 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103606,20103606,20103606 Vlozka PE G7 vel.F 54-56 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103606,20103606,20103606 Vlozka PE G7 vel.F 54-56 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103606,20103606,20103606 Vlozka PE G7 vel.F 54-56 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103606,20103606,20103606 Vlozka PE G7 vel.F 54-56 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103606,20103606,20103606 Vlozka PE G7 vel.F 54-56 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103606,20103606,20103606 Vlozka PE G7 vel.F 54-56 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103606,20103606,20103606 Vlozka PE G7 vel.F 54-56 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103606,20103606,20103606 Vlozka PE G7 vel.F 54-56 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103606,20103606,20103606 Vlozka PE G7 vel.F 54-56 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103607,20103607,20103607 Vlozka PE G7 vel.G 58-60 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103607,20103607,20103607 Vlozka PE G7 vel.G 58-60 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103607,20103607,20103607 Vlozka PE G7 vel.G 58-60 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103607,20103607,20103607 Vlozka PE G7 vel.G 58-60 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103607,20103607,20103607 Vlozka PE G7 vel.G 58-60 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103607,20103607,20103607 Vlozka PE G7 vel.G 58-60 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103607,20103607,20103607 Vlozka PE G7 vel.G 58-60 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103607,20103607,20103607 Vlozka PE G7 vel.G 58-60 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103607,20103607,20103607 Vlozka PE G7 vel.G 58-60 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103607,20103607,20103607 Vlozka PE G7 vel.G 58-60 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103607,20103607,20103607 Vlozka PE G7 vel.G 58-60 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103607,20103607,20103607 Vlozka PE G7 vel.G 58-60 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103607,20103607,20103607 Vlozka PE G7 vel.G 58-60 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103607,20103607,20103607 Vlozka PE G7 vel.G 58-60 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103607,20103607,20103607 Vlozka PE G7 vel.G 58-60 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103607,20103607,20103607 Vlozka PE G7 vel.G 58-60 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103607,20103607,20103607 Vlozka PE G7 vel.G 58-60 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103607,20103607,20103607 Vlozka PE G7 vel.G 58-60 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103607,20103607,20103607 Vlozka PE G7 vel.G 58-60 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103607,20103607,20103607 Vlozka PE G7 vel.G 58-60 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103607,20103607,20103607 Vlozka PE G7 vel.G 58-60 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103607,20103607,20103607 Vlozka PE G7 vel.G 58-60 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103607,20103607,20103607 Vlozka PE G7 vel.G 58-60 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103607,20103607,20103607 Vlozka PE G7 vel.G 58-60 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103608,20103608,20103608 Vlozka PE G7 vel.H 62-64 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103608,20103608,20103608 Vlozka PE G7 vel.H 62-64 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103608,20103608,20103608 Vlozka PE G7 vel.H 62-64 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103608,20103608,20103608 Vlozka PE G7 vel.H 62-64 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103608,20103608,20103608 Vlozka PE G7 vel.H 62-64 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103608,20103608,20103608 Vlozka PE G7 vel.H 62-64 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20103608,20103608,20103608 Vlozka PE G7 vel.H 62-64 neutral 36 Longe,box,1,piece,1,1,P09080304,HIP PROSTHESES ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer Inc.,20123202,20123202,"20123202 G7 Longevity High Wall 32mm, B",box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,,"20123607 G7 ","20123607 G7 ","20123607 G7 Longevity High Wall 36mm, G",box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,,"20123607 G7 ","20123607 G7 ","20123607 G7 Longevity High Wall 36mm, G",box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,,"20123607 G7 ","20123607 G7 ","20123607 G7 Longevity High Wall 36mm, G",box,1,piece,1,1,P0908030401,HIP PROSTHESES POLYETHYLENE ACETABULAR INSERTS,high
Zimmer Slovakia s.r.o.,Zimmer GmbH,42-5006-058-01,42-5006-058-01,42-5006-058-01 PSN FEM PS CMT CCR STD SZ 5 L,box,1,piece,1,1,P09090301,BICOMPARTMENTAL PRIMARY IMPLANT FEMORAL COMPONENTS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,42-5006-064-01,42-5006-064-01,42-5006-064-01 PSN FEM PS CMT CCR STD SZ 8 L,box,1,piece,1,1,P09090301,BICOMPARTMENTAL PRIMARY IMPLANT FEMORAL COMPONENTS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,42-5006-064-02,42-5006-064-02,42-5006-064-02 PSN FEM PS CMT CCR STD SZ 8 R,box,1,piece,1,1,P09090301,BICOMPARTMENTAL PRIMARY IMPLANT FEMORAL COMPONENTS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,42-5006-066-01,42-5006-066-01,42-5006-066-01 PSN FEM PS CMT CCR STD SZ 9 L,box,1,piece,1,1,P09090301,BICOMPARTMENTAL PRIMARY IMPLANT FEMORAL COMPONENTS,medium
Zimmer Slovakia s.r.o.,Zimmer Switzerland Manufacturing GmbH,42-5006-068-02,42-5006-068-02,42-5006-068-02/00002 PSN FEM PS CMT CCR STD SZ10 R,box,1,piece,1,1,P09090301,BICOMPARTMENTAL PRIMARY IMPLANT FEMORAL COMPONENTS,medium
Zimmer Slovakia s.r.o.,Zimmer Inc.,42-5020-058-02,42-5020-058-02,"42-5020-058-02 CR Femoral, Narrow, Size 5, Right",box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Zimmer Slovakia s.r.o.,Zimmer Inc.,42-5020-058-02,42-5020-058-02,"42-5020-058-02 CR Femoral, Narrow, Size 5, Right",box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Zimmer Slovakia s.r.o.,Zimmer Inc.,42-5020-060-01,42-5020-060-01,"42-5020-060-01  CR Femoral, Narrow, Size 6, Left",box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Zimmer Slovakia s.r.o.,Zimmer Inc.,42-5020-060-01,42-5020-060-01,"42-5020-060-01  CR Femoral, Narrow, Size 6, Left",box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Zimmer Slovakia s.r.o.,Zimmer Inc.,42-5020-060-02,42-5020-060-02,"42-5020-060-02  CR Femoral, Narrow, Size 6, Right",box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Zimmer Slovakia s.r.o.,Zimmer Inc.,42-5020-062-01,42-5020-062-01,"42-5020-062-01  CR Femoral, Narrow, Size 7, Left",box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Zimmer Slovakia s.r.o.,Zimmer Inc.,42-5020-062-01,42-5020-062-01,"42-5020-062-01  CR Femoral, Narrow, Size 7, Left",box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Zimmer Slovakia s.r.o.,Zimmer Inc.,42-5020-062-02,42-5020-062-02,"42-5020-062-02  CR Femoral, Narrow, Size 7, Right",box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Zimmer Slovakia s.r.o.,Zimmer Inc.,42-5020-062-02,42-5020-062-02,"42-5020-062-02  CR Femoral, Narrow, Size 7, Right",box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
Zimmer Slovakia s.r.o.,Zimmer Inc.,42-5020-064-02,42-5020-064-02,"42-5020-064-02  CR Femoral, Narrow, Size 8, Right",box,1,piece,1,1,P0909030102,BICOMPARTMENTAL PRIMARY IMPLANT UNCEMENTED FEMORAL COMPONENTS,medium
